Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04916:Melanogenesis	5	7.352941176470589	2.898173556127653E-4	1910, 112, 2776, 4286, 5567	29	101	8644	14.755889382041653	0.03837528512376587	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04213:Longevity regulating pathway - multiple species	4	5.88235294117647	9.661665175499133E-4	112, 5567, 2309, 3480	29	61	8644	19.54550593555681	0.1223395841210283	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04927:Cortisol synthesis and secretion	4	5.88235294117647	0.0011624968190866696	112, 2776, 3708, 5567	29	65	8644	18.342705570291777	0.14532018089178234	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04924:Renin secretion	4	5.88235294117647	0.0013823900882122013	112, 2776, 3708, 5567	29	69	8644	17.27936031984008	0.17035034820113082	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	5	7.352941176470589	0.001421587036888802	112, 2776, 785, 3708, 5567	29	154	8644	9.677563815494851	0.17473504844272847	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04918:Thyroid hormone synthesis	4	5.88235294117647	0.0017586330441534282	112, 2776, 3708, 5567	29	75	8644	15.897011494252874	0.2115012590766736	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04971:Gastric acid secretion	4	5.88235294117647	0.0018269490088519012	112, 2776, 3708, 5567	29	76	8644	15.687840290381125	0.21875282083541436	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04540:Gap junction	4	5.88235294117647	0.00277875559406057	112, 2776, 3708, 5567	29	88	8644	13.54858934169279	0.313160180146031	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04211:Longevity regulating pathway	4	5.88235294117647	0.002869479532921405	112, 5567, 2309, 3480	29	89	8644	13.396358000774892	0.3215446383091882	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	4	5.88235294117647	0.0032506399405030665	112, 2776, 3708, 5567	29	93	8644	12.82017055988135	0.3556744646855673	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04970:Salivary secretion	4	5.88235294117647	0.0032506399405030665	112, 2776, 3708, 5567	29	93	8644	12.82017055988135	0.3556744646855673	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04713:Circadian entrainment	4	5.88235294117647	0.0036615901265468027	112, 2776, 3708, 5567	29	97	8644	12.291503732669748	0.3905643239010428	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04750:Inflammatory mediator regulation of TRP channels	4	5.88235294117647	0.0037690679183778712	112, 2776, 3708, 5567	29	98	8644	12.166080225193527	0.3993755900604453	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa04925:Aldosterone synthesis and secretion	4	5.88235294117647	0.0037690679183778712	112, 2776, 3708, 5567	29	98	8644	12.166080225193527	0.3993755900604453	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa01522:Endocrine resistance	4	5.88235294117647	0.0037690679183778712	112, 5567, 5469, 3480	29	98	8644	12.166080225193527	0.3993755900604453	0.033921611265400844	0.02311694989938428
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	5	7.352941176470589	0.004024604017376355	2017, 3708, 10818, 5567, 3480	29	205	8644	7.269974768713205	0.4198205412909485	0.03395759639661299	0.02314147309991404
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	5	7.352941176470589	0.004385954238462329	9223, 112, 9771, 2776, 3480	29	210	8644	7.09688013136289	0.4475575984134671	0.03482963659955379	0.023735752349325547
KEGG_PATHWAY	hsa04928:Parathyroid hormone synthesis, secretion and action	4	5.88235294117647	0.004698829953344379	112, 2776, 3708, 5567	29	106	8644	11.247885491216657	0.470507914652609	0.03524122465008284	0.024016241983760157
KEGG_PATHWAY	hsa04725:Cholinergic synapse	4	5.88235294117647	0.005617177642643818	112, 2776, 3708, 5567	29	113	8644	10.551113823619163	0.5325471530086471	0.039620813858811464	0.02700085092600485
